ID da midia,Data da postagem,ID do usuário,Seguidores,Tipo,Subtipo,Impressões,Alcance,Likes,Comentários,Saves,Toques para trás,Respostas,Engajamentos,Taxa de engajamento,Alcance Efetivo,Stories,Posts,Video,Imagens,Carrosel
5e8cb506b15077f020efe22b,2020-04-07 10:21:38,3037397365,726266,stories,video,24566,21919,,,,536.0,19.0,555,0.0225922006,0.03018040222,1,0,1,0,0
5e8cb506b15077f020efe22a,2020-04-07 10:21:39,3037397365,726266,stories,video,22378,20783,,,,364.0,7.0,371,0.01657878273,0.02861623703,1,0,1,0,0
5e8cb505b15077f020efe195,2020-04-07 10:30:06,3037397365,726266,stories,video,21401,19460,,,,251.0,15.0,266,0.01242932573,0.02679459041,1,0,1,0,0
5e8cb505b15077f020efe197,2020-04-07 10:30:07,3037397365,726266,stories,video,20609,18893,,,,223.0,13.0,236,0.01145130768,0.02601388472,1,0,1,0,0
5e8cb505b15077f020efe1c3,2020-04-07 10:32:14,3037397365,726266,stories,video,20068,18162,,,,198.0,25.0,223,0.01111221846,0.02500736645,1,0,1,0,0
5e8cb505b15077f020efe194,2020-04-07 10:33:48,3037397365,726266,stories,video,19503,17779,,,,200.0,23.0,223,0.01143413834,0.02448001146,1,0,1,0,0
5e8cb505b15077f020efe196,2020-04-07 10:33:49,3037397365,726266,stories,video,19356,17035,,,,221.0,17.0,238,0.01229592891,0.02345559341,1,0,1,0,0
5e94b2f4b15077f0202d57ed,2020-04-13 12:24:07,3037397365,726266,stories,video,42164,35776,,,,718.0,26.0,744,0.01764538469,0.04926018842,1,0,1,0,0
5e94b2f4b15077f0202d57bb,2020-04-13 12:24:08,3037397365,726266,stories,video,32578,31105,,,,470.0,25.0,495,0.0151943029,0.04282866057,1,0,1,0,0
5e94b2f4b15077f0202d57b9,2020-04-13 12:25:48,3037397365,726266,stories,video,30334,29348,,,,260.0,25.0,285,0.009395397903,0.04040943676,1,0,1,0,0
5e94b2f4b15077f0202d57e4,2020-04-13 12:27:42,3037397365,726266,stories,video,28897,27970,,,,211.0,55.0,266,0.009205107797,0.03851206032,1,0,1,0,0
5e94b2f4b15077f0202d57d6,2020-04-13 12:35:09,3037397365,726266,stories,video,28400,27054,,,,260.0,0.0,260,0.009154929577,0.03725081444,1,0,1,0,0
5e94b2f4b15077f0202d57ff,2020-04-13 12:38:28,3037397365,726266,stories,video,27830,26151,,,,251.0,0.0,251,0.009019044197,0.03600746834,1,0,1,0,0
5e94bae9b15077f02032d043,2020-04-13 13:13:19,3037397365,726266,stories,video,28941,25552,,,,447.0,17.0,464,0.01603261809,0.03518270165,1,0,1,0,0
5e976e55b15077f0206cc378,2020-04-15 14:16:16,3037397365,726266,post,image,167821,144997,8554.0,230.0,62.0,,,8846,0.05271092414,0.1996472367,0,1,0,1,0
5e9c7926b15077f020ebc78f,2020-04-19 09:49:10,3037397365,726266,stories,video,37396,30896,,,,875.0,0.0,875,0.02339822441,0.04254088722,1,0,1,0,0
5e9c7923b15077f020ebc5e2,2020-04-19 09:52:49,3037397365,726266,stories,video,30980,16161,,,,946.0,0.0,946,0.03053582957,0.02225217758,1,0,1,0,0
5e9c7923b15077f020ebc691,2020-04-19 09:54:52,3037397365,726266,stories,video,28754,14660,,,,1154.0,0.0,1154,0.04013354664,0.0201854417,1,0,1,0,0
5e9c7923b15077f020ebc5da,2020-04-19 09:56:50,3037397365,726266,stories,video,28057,14215,,,,616.0,0.0,616,0.02195530527,0.01957271854,1,0,1,0,0
5e9daee2b15077f0207ae048,2020-04-20 07:15:39,3037397365,726266,stories,video,31091,25123,,,,502.0,23.0,525,0.01688591554,0.03459200899,1,0,1,0,0
5e9daee0b15077f0207adf75,2020-04-20 07:15:40,3037397365,726266,stories,video,27421,27109,,,,1106.0,19.0,1125,0.04102695015,0.03732654427,1,0,1,0,0
5ea0d012b15077f020062347,2020-04-22 17:00:40,3037397365,726266,stories,video,37084,30967,,,,1265.0,12.0,1277,0.03443533599,0.04263864755,1,0,1,0,0
5ea0d010b15077f020062284,2020-04-22 17:05:00,3037397365,726266,stories,video,36926,30993,,,,1804.0,6.0,1810,0.04901695282,0.0426744471,1,0,1,0,0
5ea2ca66b15077f020f4eb89,2020-04-24 04:51:43,3162575758,42788,stories,video,1942,1661,,,,92.0,11.0,103,0.05303810505,0.03881929513,1,0,1,0,0
5ea2ca6ab15077f020f4ed10,2020-04-24 04:51:44,3162575758,42788,stories,video,1884,1680,,,,49.0,4.0,53,0.02813163482,0.03926334486,1,0,1,0,0
5ea2ca67b15077f020f4ec63,2020-04-24 04:53:53,3162575758,42788,stories,video,1867,1701,,,,39.0,13.0,52,0.02785216926,0.03975413667,1,0,1,0,0
5ea2ca6cb15077f020f4ed65,2020-04-24 04:53:54,3162575758,42788,stories,video,1838,1665,,,,35.0,4.0,39,0.021218716,0.03891277928,1,0,1,0,0
5ea2ca66b15077f020f4eb7f,2020-04-24 04:53:55,3162575758,42788,stories,video,1805,1651,,,,21.0,6.0,27,0.01495844875,0.03858558474,1,0,1,0,0
5ea2ca68b15077f020f4ec88,2020-04-24 04:53:56,3162575758,42788,stories,video,1794,1632,,,,20.0,16.0,36,0.02006688963,0.03814153501,1,0,1,0,0
5ea2ca66b15077f020f4ec35,2020-04-24 04:56:36,3162575758,42788,stories,video,1888,1639,,,,30.0,5.0,35,0.01853813559,0.03830513228,1,0,1,0,0
5ea2d5c1b15077f020f8eb82,2020-04-24 05:34:04,181878821,17842,stories,video,686,578,,,,22.0,0.0,22,0.03206997085,0.03239547136,1,0,1,0,0
5ea2d5c1b15077f020f8eb84,2020-04-24 05:34:38,181878821,17842,stories,video,594,536,,,,24.0,2.0,26,0.04377104377,0.03004147517,1,0,1,0,0
5ea2d5c1b15077f020f8eb85,2020-04-24 05:35:09,181878821,17842,stories,video,559,514,,,,16.0,2.0,18,0.03220035778,0.02880842955,1,0,1,0,0
5ea2d5c1b15077f020f8eb83,2020-04-24 05:38:12,181878821,17842,stories,image,547,495,,,,18.0,0.0,18,0.03290676417,0.02774352651,1,0,0,1,0
5ea2e020b15077f020011bb2,2020-04-24 06:27:42,3162575758,42788,stories,video,2043,1714,,,,76.0,3.0,79,0.03866862457,0.04005796018,1,0,1,0,0
5ea2e020b15077f020011bad,2020-04-24 06:27:43,3162575758,42788,stories,video,1877,1689,,,,35.0,0.0,35,0.01864677677,0.03947368421,1,0,1,0,0
5ea2e020b15077f020011bc3,2020-04-24 06:27:44,3162575758,42788,stories,video,1866,1652,,,,39.0,0.0,39,0.02090032154,0.03860895578,1,0,1,0,0
5ea30383b15077f02012aeb0,2020-04-24 08:53:11,3037397365,726266,stories,video,38108,32103,,,,1759.0,0.0,1759,0.04615828697,0.04420281274,1,0,1,0,0
5ea30383b15077f02012aeac,2020-04-24 08:55:34,3037397365,726266,stories,video,34601,30171,,,,749.0,0.0,749,0.02164677321,0.04154263039,1,0,1,0,0
5ea30383b15077f02012ae98,2020-04-24 08:57:13,3037397365,726266,stories,video,33554,28395,,,,802.0,0.0,802,0.02390177028,0.03909724536,1,0,1,0,0
5ea30384b15077f02012af20,2020-04-24 09:00:39,3037397365,726266,stories,video,35114,27366,,,,1120.0,0.0,1120,0.03189610981,0.03768040911,1,0,1,0,0
5ea309f0b15077f02018b19e,2020-04-24 09:29:06,403311642,73970,post,image,27235,25041,1870.0,98.0,9.0,,,1977,0.07259041674,0.3385291334,0,1,0,1,0
5ea30f7eb15077f0201cfad0,2020-04-24 09:50:51,403311642,73970,stories,video,4504,3744,,,,449.0,1.0,450,0.09991119005,0.05061511424,1,0,1,0,0
5ea30f7eb15077f0201cface,2020-04-24 09:50:52,403311642,73970,stories,video,3912,3644,,,,127.0,0.0,127,0.03246421268,0.04926321482,1,0,1,0,0
5ea30f7eb15077f0201cfacb,2020-04-24 09:50:53,403311642,73970,stories,video,3767,3561,,,,50.0,0.0,50,0.01327316167,0.0481411383,1,0,1,0,0
5ea30f7eb15077f0201cfac8,2020-04-24 09:50:54,403311642,73970,stories,video,3731,3448,,,,48.0,0.0,48,0.0128651836,0.04661349196,1,0,1,0,0
5ea31c92b15077f0202291a8,2020-04-24 11:00:22,210006779,20033,stories,video,858,730,,,,61.0,0.0,61,0.0710955711,0.03643987421,1,0,1,0,0
5ea31c92b15077f02022916f,2020-04-24 11:00:23,210006779,20033,stories,video,803,712,,,,44.0,0.0,44,0.05479452055,0.03554135676,1,0,1,0,0
5ea31c92b15077f02022917a,2020-04-24 11:00:24,210006779,20033,stories,video,774,694,,,,32.0,0.0,32,0.04134366925,0.03464283932,1,0,1,0,0
5ea31c92b15077f020229191,2020-04-24 11:00:25,210006779,20033,stories,video,758,694,,,,30.0,0.0,30,0.03957783641,0.03464283932,1,0,1,0,0
5ea31c92b15077f0202291a7,2020-04-24 11:02:11,210006779,20033,stories,image,708,654,,,,20.0,0.0,20,0.02824858757,0.03264613388,1,0,0,1,0
5ea31c92b15077f020229160,2020-04-24 11:03:05,210006779,20033,stories,video,735,687,,,,19.0,0.0,19,0.02585034014,0.03429341586,1,0,1,0,0
5ea32a5cb15077f02028a193,2020-04-24 11:12:44,210006779,20033,stories,image,746,694,,,,19.0,2.0,21,0.02815013405,0.03464283932,1,0,0,1,0
5ea32a5eb15077f02028a20b,2020-04-24 11:13:21,210006779,20033,stories,video,776,709,,,,36.0,1.0,37,0.04768041237,0.03539160385,1,0,1,0,0
5ea32a5db15077f02028a1e0,2020-04-24 11:14:09,210006779,20033,stories,image,740,692,,,,20.0,0.0,20,0.02702702703,0.03454300404,1,0,0,1,0
5ea32a5cb15077f02028a12b,2020-04-24 11:16:21,210006779,20033,stories,image,738,670,,,,18.0,0.0,18,0.0243902439,0.03344481605,1,0,0,1,0
5ea32bf8b15077f02029ae70,2020-04-24 11:29:25,403311642,73970,stories,video,3698,3457,,,,42.0,1.0,43,0.01162790698,0.0467351629,1,0,1,0,0
5ea32bf8b15077f02029aea6,2020-04-24 11:29:26,403311642,73970,stories,video,3532,3377,,,,63.0,0.0,63,0.01783691959,0.04565364337,1,0,1,0,0
5ea32bf8b15077f02029aea5,2020-04-24 11:29:27,403311642,73970,stories,video,3530,3248,,,,70.0,0.0,70,0.01983002833,0.04390969312,1,0,1,0,0
5ea32bf8b15077f02029ae77,2020-04-24 11:29:28,403311642,73970,stories,video,3480,3284,,,,92.0,1.0,93,0.02672413793,0.04439637691,1,0,1,0,0
5ea32bf8b15077f02029ae75,2020-04-24 11:32:36,403311642,73970,stories,video,3351,3270,,,,69.0,0.0,69,0.0205908684,0.04420711099,1,0,1,0,0
5ea32bf8b15077f02029ae71,2020-04-24 11:32:37,403311642,73970,stories,video,3393,3287,,,,35.0,0.0,35,0.01031535514,0.04443693389,1,0,1,0,0
5ea32cecb15077f0202a3760,2020-04-24 11:41:54,6151684822,138692,stories,video,15839,1000,,,,560.0,1.0,561,0.03541890271,0.00721022121,1,0,1,0,0
5ea32cecb15077f0202a376b,2020-04-24 11:41:55,6151684822,138692,stories,video,15387,1000,,,,486.0,0.0,486,0.03158510431,0.00721022121,1,0,1,0,0
5ea32cecb15077f0202a3741,2020-04-24 11:41:56,6151684822,138692,stories,video,15112,14095,,,,343.0,4.0,347,0.0229618846,0.1016280679,1,0,1,0,0
5ea32cecb15077f0202a3734,2020-04-24 11:41:57,6151684822,138692,stories,video,14958,13926,,,,316.0,3.0,319,0.02132638053,0.1004095406,1,0,1,0,0
5ea33492b15077f020313b8a,2020-04-24 12:20:21,2241607812,104965,stories,video,293,256,,,,5.0,0.0,5,0.01706484642,0.002438908207,1,0,1,0,0
5ea33494b15077f020313d89,2020-04-24 12:20:22,2241607812,104965,stories,video,262,236,,,,2.0,0.0,2,0.007633587786,0.002248368504,1,0,1,0,0
5ea33492b15077f020313ad1,2020-04-24 12:20:23,2241607812,104965,stories,video,260,229,,,,2.0,0.0,2,0.007692307692,0.002181679607,1,0,1,0,0
5ea33497b15077f020314185,2020-04-24 12:20:24,2241607812,104965,stories,video,261,226,,,,1.0,0.0,1,0.003831417625,0.002153098652,1,0,1,0,0
5ea3359ab15077f020329133,2020-04-24 12:26:58,6151684822,138692,stories,image,15700,13811,,,,348.0,0.0,348,0.0221656051,0.09958036513,1,0,0,1,0
5ea33223b15077f0202dfcf5,2020-04-24 12:29:12,263814164,141237,stories,video,6738,5841,,,,164.0,0.0,164,0.02433956664,0.04135601861,1,0,1,0,0
5ea33223b15077f0202dfced,2020-04-24 12:29:13,263814164,141237,stories,video,6447,5675,,,,171.0,0.0,171,0.02652396463,0.0401806892,1,0,1,0,0
5ea33223b15077f0202dfd15,2020-04-24 12:29:14,263814164,141237,stories,video,6296,5635,,,,111.0,2.0,113,0.01794790343,0.03989747729,1,0,1,0,0
5ea33223b15077f0202dfcee,2020-04-24 12:29:15,263814164,141237,stories,video,6050,5368,,,,155.0,0.0,155,0.02561983471,0.03800703782,1,0,1,0,0
5ea33223b15077f0202dfcec,2020-04-24 12:29:16,263814164,141237,stories,video,5987,5369,,,,86.0,0.0,86,0.01436445632,0.03801411811,1,0,1,0,0
5ea33223b15077f0202dfcef,2020-04-24 12:29:19,263814164,141237,stories,video,5680,5147,,,,61.0,4.0,65,0.01144366197,0.03644229203,1,0,1,0,0
5ea33223b15077f0202dfd13,2020-04-24 12:36:23,263814164,141237,stories,video,5508,5047,,,,66.0,0.0,66,0.01198257081,0.03573426227,1,0,1,0,0
5ea33222b15077f0202dfcd6,2020-04-24 12:36:56,263814164,141237,stories,video,5472,4904,,,,68.0,0.0,68,0.01242690058,0.0347217797,1,0,1,0,0
5ea33579b15077f0203263b2,2020-04-24 12:39:10,2241607812,104965,post,image,4928,4635,177.0,43.0,34.0,,,254,0.05154220779,0.04415757633,0,1,0,1,0
5ea33c95b15077f02036d204,2020-04-24 12:59:18,8767542355,44717,stories,video,2032,1793,,,,77.0,1.0,78,0.03838582677,0.04009660755,1,0,1,0,0
5ea34721b15077f0203aae67,2020-04-24 13:17:08,270856277,23048,stories,video,779,526,,,,43.0,78.0,121,0.1553273427,0.02282193683,1,0,1,0,0
5ea33c95b15077f02036d166,2020-04-24 13:19:28,8767542355,44717,stories,video,1901,1764,,,,46.0,1.0,47,0.02472382956,0.03944808462,1,0,1,0,0
5ea33c95b15077f02036d19e,2020-04-24 13:19:29,8767542355,44717,stories,video,1852,1721,,,,81.0,0.0,81,0.04373650108,0.03848648165,1,0,1,0,0
5ea33c95b15077f02036d164,2020-04-24 13:19:30,8767542355,44717,stories,video,1735,1674,,,,27.0,0.0,27,0.01556195965,0.03743542724,1,0,1,0,0
5ea33c95b15077f02036d165,2020-04-24 13:19:32,8767542355,44717,stories,video,1647,1591,,,,24.0,0.0,24,0.014571949,0.03557930988,1,0,1,0,0
5ea33c95b15077f02036d167,2020-04-24 13:19:33,8767542355,44717,stories,video,1624,1583,,,,20.0,0.0,20,0.01231527094,0.035400407,1,0,1,0,0
5ea33c95b15077f02036d200,2020-04-24 13:19:34,8767542355,44717,stories,video,1610,1562,,,,24.0,0.0,24,0.0149068323,0.03493078695,1,0,1,0,0
5ea33c95b15077f02036d141,2020-04-24 13:19:35,8767542355,44717,stories,video,1617,1527,,,,31.0,0.0,31,0.01917130489,0.03414808686,1,0,1,0,0
5ea34721b15077f0203aaec2,2020-04-24 13:22:34,270856277,23048,stories,video,680,467,,,,75.0,66.0,141,0.2073529412,0.02026206178,1,0,1,0,0
5ea34af5b15077f0203cb734,2020-04-24 13:24:10,8767542355,44717,stories,video,1689,1556,,,,40.0,0.0,40,0.02368265246,0.03479660979,1,0,1,0,0
5ea34721b15077f0203aae6c,2020-04-24 13:27:57,270856277,23048,stories,video,723,442,,,,69.0,0.0,69,0.09543568465,0.01917736897,1,0,1,0,0
5ea34721b15077f0203aae82,2020-04-24 13:32:20,270856277,23048,stories,video,656,415,,,,70.0,0.0,70,0.1067073171,0.01800590073,1,0,1,0,0
5ea34721b15077f0203aae99,2020-04-24 13:35:25,270856277,23048,stories,video,612,410,,,,58.0,67.0,125,0.204248366,0.01778896217,1,0,1,0,0
5ea34721b15077f0203aaeaa,2020-04-24 13:42:38,270856277,23048,stories,video,649,405,,,,68.0,0.0,68,0.1047765794,0.0175720236,1,0,1,0,0
5ea34721b15077f0203aae71,2020-04-24 13:57:49,270856277,23048,stories,video,554,387,,,,72.0,76.0,148,0.2671480144,0.01679104478,1,0,1,0,0
5ea34721b15077f0203aae69,2020-04-24 14:03:06,270856277,23048,stories,video,507,376,,,,44.0,41.0,85,0.16765286,0.01631377994,1,0,1,0,0
5ea34721b15077f0203aaea9,2020-04-24 14:03:07,270856277,23048,stories,video,584,371,,,,41.0,0.0,41,0.07020547945,0.01609684137,1,0,1,0,0
5ea34721b15077f0203aae66,2020-04-24 14:07:44,270856277,23048,stories,image,585,372,,,,76.0,11.0,87,0.1487179487,0.01614022909,1,0,0,1,0
5ea34af5b15077f0203cb73d,2020-04-24 14:21:12,8767542355,44717,stories,video,1732,1522,,,,84.0,0.0,84,0.04849884527,0.03403627256,1,0,1,0,0
5ea35851b15077f02042a598,2020-04-24 14:29:11,5530023354,26249,stories,video,3092,2598,,,,93.0,9.0,102,0.03298835705,0.09897519906,1,0,1,0,0
5ea35856b15077f02042a7fd,2020-04-24 14:32:05,5530023354,26249,stories,video,2803,2546,,,,76.0,0.0,76,0.02711380664,0.09699417121,1,0,1,0,0
5ea36003b15077f0204b119a,2020-04-24 14:35:18,8767542355,44717,stories,video,1704,1555,,,,98.0,3.0,101,0.05927230047,0.03477424693,1,0,1,0,0
5ea3544ab15077f020401f0b,2020-04-24 14:49:42,181878821,17842,stories,video,653,556,,,,32.0,7.0,39,0.05972434916,0.03116242574,1,0,1,0,0
5ea3544ab15077f020401eed,2020-04-24 14:50:04,181878821,17842,stories,video,255,226,,,,10.0,1.0,11,0.0431372549,0.0126667414,1,0,1,0,0
5ea35852b15077f02042a64a,2020-04-24 14:50:22,5530023354,26249,stories,video,2655,2440,,,,56.0,0.0,56,0.02109227872,0.09295592213,1,0,1,0,0
5ea35851b15077f02042a582,2020-04-24 14:52:10,5530023354,26249,stories,video,2593,2352,,,,59.0,0.0,59,0.0227535673,0.08960341346,1,0,1,0,0
5ea35851b15077f02042a58d,2020-04-24 14:53:41,5530023354,26249,stories,video,2513,2268,,,,60.0,0.0,60,0.0238758456,0.08640329155,1,0,1,0,0
5ea35483b15077f0204047b7,2020-04-24 14:56:45,6151684822,138692,post,image,89943,83995,3567.0,167.0,52.0,,,3786,0.04209332577,0.6056225305,0,1,0,1,0
5ea357b4b15077f020424ce2,2020-04-24 14:57:58,3042278288,82476,stories,video,17662,15915,,,,346.0,7.0,353,0.0199864115,0.1929652262,1,0,1,0,0
5ea357b4b15077f020424d04,2020-04-24 14:59:45,3042278288,82476,stories,video,17669,15895,,,,366.0,0.0,366,0.02071424529,0.1927227315,1,0,1,0,0
5ea357b4b15077f020424ce5,2020-04-24 15:01:08,3042278288,82476,stories,video,17246,15649,,,,690.0,0.0,690,0.04000927751,0.1897400456,1,0,1,0,0
5ea357b4b15077f020424ce1,2020-04-24 15:02:07,3042278288,82476,stories,video,17007,15536,,,,280.0,0.0,280,0.01646380902,0.18836995,1,0,1,0,0
5ea35873b15077f02042bc0d,2020-04-24 15:18:11,6151684822,138692,stories,video,17901,14451,,,,433.0,7.0,440,0.02457963242,0.1041949067,1,0,1,0,0
5ea35ba6b15077f020452a0f,2020-04-24 15:20:13,181878821,17842,stories,video,598,530,,,,28.0,0.0,28,0.04682274247,0.02970519,1,0,1,0,0
5ea35ba6b15077f020452a0e,2020-04-24 15:20:29,181878821,17842,stories,video,574,510,,,,26.0,0.0,26,0.04529616725,0.02858423944,1,0,1,0,0
5ea359abb15077f02043891b,2020-04-24 15:22:21,5530023354,26249,post,image,15167,14307,977.0,119.0,6.0,,,1102,0.07265774379,0.5450493352,0,1,0,1,0
5ea35f2ab15077f02049ea85,2020-04-24 15:25:50,3964246894,91051,stories,video,2626,2312,,,,71.0,2.0,73,0.02779893374,0.02539236252,1,0,1,0,0
5ea35f7eb15077f0204a534f,2020-04-24 15:26:14,5530023354,26249,stories,video,2562,2265,,,,71.0,0.0,71,0.02771272443,0.08628900149,1,0,1,0,0
5ea35f2ab15077f02049ea68,2020-04-24 15:36:07,3964246894,91051,stories,video,2467,2230,,,,41.0,5.0,46,0.0186461289,0.02449176835,1,0,1,0,0
5ea35f2ab15077f02049ea50,2020-04-24 15:36:08,3964246894,91051,stories,video,2449,2183,,,,45.0,1.0,46,0.01878317681,0.02397557413,1,0,1,0,0
5ea35f2ab15077f02049ea51,2020-04-24 15:45:53,3964246894,91051,stories,video,2475,2178,,,,71.0,3.0,74,0.0298989899,0.02392065985,1,0,1,0,0
5ea35f2ab15077f02049ea6a,2020-04-24 15:45:54,3964246894,91051,stories,video,2400,2175,,,,53.0,7.0,60,0.025,0.02388771128,1,0,1,0,0
5ea365d7b15077f0204e25f5,2020-04-24 15:53:07,3964246894,91051,stories,video,2390,2157,,,,37.0,2.0,39,0.01631799163,0.02369001988,1,0,1,0,0
5ea365dbb15077f0204e27d9,2020-04-24 15:53:08,3964246894,91051,stories,video,2395,2097,,,,72.0,9.0,81,0.03382045929,0.02303104853,1,0,1,0,0
5ea36439b15077f0204d642d,2020-04-24 15:57:55,768868959,26584,stories,video,5650,5457,,,,207.0,2.0,209,0.03699115044,0.2052738489,1,0,1,0,0
5ea36439b15077f0204d6429,2020-04-24 15:58:32,768868959,26584,stories,video,5348,5408,,,,67.0,0.0,67,0.01252804787,0.203430635,1,0,1,0,0
5ea36439b15077f0204d642f,2020-04-24 16:03:24,768868959,26584,stories,video,5366,5328,,,,86.0,0.0,86,0.01602683563,0.200421306,1,0,1,0,0
5ea36439b15077f0204d6426,2020-04-24 16:03:25,768868959,26584,stories,video,5255,5236,,,,114.0,0.0,114,0.02169362512,0.1969605778,1,0,1,0,0
5ea365d7b15077f0204e25d2,2020-04-24 16:04:49,3964246894,91051,stories,video,2276,2056,,,,77.0,1.0,78,0.03427065026,0.02258075145,1,0,1,0,0
5ea365d7b15077f0204e25d0,2020-04-24 16:04:50,3964246894,91051,stories,video,2223,2042,,,,27.0,0.0,27,0.01214574899,0.02242699147,1,0,1,0,0
5ea365d7b15077f0204e2605,2020-04-24 16:04:51,3964246894,91051,stories,video,2173,2046,,,,29.0,0.0,29,0.01334560515,0.02247092289,1,0,1,0,0
5ea36439b15077f0204d6424,2020-04-24 16:05:38,768868959,26584,stories,video,5221,5166,,,,78.0,0.0,78,0.01493966673,0.194327415,1,0,1,0,0
5ea364d6b15077f0204daf5a,2020-04-24 16:07:29,1521378283,25327,stories,video,3044,2716,,,,143.0,1.0,144,0.04730617608,0.1072373356,1,0,1,0,0
5ea364d6b15077f0204daece,2020-04-24 16:07:30,1521378283,25327,stories,video,2724,2587,,,,68.0,1.0,69,0.02533039648,0.102143957,1,0,1,0,0
5ea364d6b15077f0204daec9,2020-04-24 16:09:23,1521378283,25327,stories,video,2632,2535,,,,60.0,0.0,60,0.02279635258,0.1000908122,1,0,1,0,0
5ea364d6b15077f0204daed3,2020-04-24 16:09:24,1521378283,25327,stories,video,2590,2448,,,,67.0,0.0,67,0.02586872587,0.09665574288,1,0,1,0,0
5ea365d7b15077f0204e25c6,2020-04-24 16:11:30,3964246894,91051,stories,image,2193,2022,,,,32.0,5.0,37,0.01687186503,0.02220733435,1,0,0,1,0
5ea372c5b15077f02053eee1,2020-04-24 16:15:08,1521378283,25327,stories,video,2633,2393,,,,121.0,0.0,121,0.0459551842,0.09448414735,1,0,1,0,0
5ea372c5b15077f02053eee5,2020-04-24 16:16:21,1521378283,25327,stories,video,2589,2359,,,,134.0,0.0,134,0.0517574353,0.09314170648,1,0,1,0,0
5ea372c6b15077f02053ef1c,2020-04-24 16:17:27,1521378283,25327,stories,video,2644,2332,,,,151.0,0.0,151,0.05711043873,0.09207565049,1,0,1,0,0
5ea372c5b15077f02053eee4,2020-04-24 16:19:44,1521378283,25327,stories,video,2634,2318,,,,205.0,0.0,205,0.07782839787,0.09152288072,1,0,1,0,0
5ea372c5b15077f02053eec5,2020-04-24 16:21:01,1521378283,25327,stories,video,2563,2306,,,,180.0,0.0,180,0.07023019899,0.09104907806,1,0,1,0,0
5ea372c5b15077f02053eec3,2020-04-24 16:21:55,1521378283,25327,stories,video,2536,2278,,,,163.0,0.0,163,0.06427444795,0.08994353852,1,0,1,0,0
5ea37250b15077f02053b7b9,2020-04-24 16:22:10,768868959,26584,stories,video,5370,4956,,,,171.0,0.0,171,0.03184357542,0.1864279266,1,0,1,0,0
5ea372c5b15077f02053eec2,2020-04-24 16:25:13,1521378283,25327,stories,video,2529,2257,,,,200.0,0.0,200,0.07908264136,0.08911438386,1,0,1,0,0
5ea372c5b15077f02053eec7,2020-04-24 16:25:57,1521378283,25327,stories,video,2426,2264,,,,126.0,1.0,127,0.05234954658,0.08939076874,1,0,1,0,0
5ea372c5b15077f02053eec4,2020-04-24 16:26:42,1521378283,25327,stories,video,2403,2255,,,,105.0,0.0,105,0.04369538077,0.08903541675,1,0,1,0,0
5ea372c5b15077f02053eeb3,2020-04-24 16:30:43,1521378283,25327,stories,video,2381,2191,,,,100.0,1.0,101,0.04241915162,0.08650846922,1,0,1,0,0
5ea372c5b15077f02053ee98,2020-04-24 16:32:04,1521378283,25327,stories,video,2358,2215,,,,105.0,2.0,107,0.04537743851,0.08745607454,1,0,1,0,0
5ea372c5b15077f02053eea2,2020-04-24 16:33:00,1521378283,25327,stories,video,2346,2202,,,,105.0,0.0,105,0.04475703325,0.08694278833,1,0,1,0,0
5ea37251b15077f02053b7ea,2020-04-24 16:40:43,768868959,26584,stories,video,5411,4833,,,,265.0,5.0,270,0.0498983552,0.1818010834,1,0,1,0,0
5ea373d3b15077f0205466b8,2020-04-24 16:49:00,4087565556,13931,stories,image,329,260,,,,34.0,2.0,36,0.1094224924,0.01866341253,1,0,0,1,0
5ea373d3b15077f0205466ae,2020-04-24 16:57:46,4087565556,13931,stories,image,293,252,,,,18.0,2.0,20,0.06825938567,0.01808915369,1,0,0,1,0
5ea37113b15077f02052e5a3,2020-04-24 17:01:31,3162575758,42788,post,carousel,12057,10719,1396.0,186.0,36.0,,,1618,0.1341959028,0.2505141628,0,1,0,0,1
5ea373d3b15077f020546693,2020-04-24 17:04:23,4087565556,13931,stories,image,278,239,,,,10.0,0.0,10,0.03597122302,0.01715598306,1,0,0,1,0
5ea37319b15077f0205414db,2020-04-24 17:07:14,6151684822,138692,stories,video,15223,12486,,,,849.0,3.0,852,0.05596794324,0.09002682202,1,0,1,0,0
5ea37449b15077f02054a548,2020-04-24 17:19:43,7125032346,141867,stories,video,9512,8717,,,,740.0,1.0,741,0.07790159798,0.06144487442,1,0,1,0,0
5ea381ffb15077f0205ab12c,2020-04-24 17:21:00,4087565556,13931,stories,video,289,232,,,,13.0,0.0,13,0.04498269896,0.01665350657,1,0,1,0,0
5ea389bfb15077f020627838,2020-04-24 17:26:17,6151684822,138692,stories,video,15295,12881,,,,991.0,1.0,992,0.06485779667,0.0928748594,1,0,1,0,0
5ea389bfb15077f020627869,2020-04-24 17:26:18,6151684822,138692,stories,video,14605,12788,,,,766.0,5.0,771,0.05279014036,0.09220430883,1,0,1,0,0
5ea389bfb15077f020627839,2020-04-24 17:26:19,6151684822,138692,stories,video,15005,12680,,,,505.0,9.0,514,0.03425524825,0.09142560494,1,0,1,0,0
5ea38201b15077f0205ab249,2020-04-24 17:33:40,3964246894,91051,stories,video,2624,2177,,,,213.0,1.0,214,0.08155487805,0.02390967699,1,0,1,0,0
5ea38201b15077f0205ab26d,2020-04-24 17:33:41,3964246894,91051,stories,video,2453,2155,,,,130.0,0.0,130,0.05299633102,0.02366805417,1,0,1,0,0
